ID,Date Customer,Birth Year,Generation,Age,Education,Marital Status,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat Products,Fish Products,Sweet Products,Gold Products,Total Spending,Web Visits,Web Purchases,Catalog Purchases,Store Purchases,Deals Purchases,Campaign 1,Campaign 2,Campaign 3,Campaign 4,Campaign 5,Complain,Response
5114,2012-12-19,1965,Gen X,47,Master,Married,74806.0,0,1,1,670,9,249,0,28,9,965,4,5,4,5,2,0,0,0,0,0,0,0
4990,2013-05-02,1954,Baby Boomer,59,Bachelor,Married,59111.0,0,0,90,524,0,134,28,28,155,869,7,11,1,8,1,0,0,0,0,0,0,0
4329,2014-05-23,1984,Millenials,30,PhD,Married,18988.0,1,0,43,6,0,6,2,1,1,16,7,1,0,3,2,0,0,0,0,0,0,0
10936,2013-02-13,1965,Gen X,48,Bachelor,Married,72190.0,0,0,79,597,166,597,172,166,249,1947,3,5,6,4,1,0,0,0,0,0,0,0
4692,2012-08-01,1976,Gen X,36,Bachelor,Married,7500.0,1,0,19,7,0,12,13,7,32,71,9,4,1,2,5,0,0,1,0,0,0,1
6086,2013-11-23,1955,Baby Boomer,58,Bachelor,Married,80395.0,0,0,62,445,25,706,80,76,48,1380,2,6,5,12,1,1,0,0,0,0,0,0
437,2014-01-25,1976,Gen X,38,Master,Divorced,75012.0,0,0,41,294,142,218,164,58,151,1027,1,3,8,11,1,0,0,0,0,0,0,0
11171,2013-10-11,1965,Gen X,48,Master,Married,56962.0,2,1,60,292,3,77,10,3,26,411,7,6,3,5,7,0,0,0,0,0,0,0
11101,2013-04-15,1991,Millenials,22,Bachelor,Together,89891.0,0,0,17,412,22,132,59,28,183,836,4,11,6,8,1,0,0,0,0,1,0,0
5329,2013-09-27,1949,Baby Boomer,64,PhD,Divorced,35946.0,1,1,24,8,0,3,0,0,0,11,5,0,0,3,1,0,0,0,0,0,0,0
610,2012-08-07,1953,Baby Boomer,59,PhD,Together,53593.0,1,1,60,349,4,78,6,0,43,480,8,7,2,6,8,0,0,0,0,0,0,0
5956,2013-10-16,1948,Baby Boomer,65,PhD,Divorced,45072.0,1,2,74,144,2,99,7,2,30,284,8,6,1,4,5,0,0,0,0,0,0,0
10430,2013-10-09,1973,Gen X,40,Bachelor,Divorced,89694.0,1,1,22,1126,28,211,37,28,42,1472,5,4,3,4,3,1,0,0,1,1,0,0
7875,2014-04-29,1949,Baby Boomer,65,Bachelor,Married,72025.0,0,0,46,967,0,617,43,50,0,1677,2,4,8,13,1,1,0,0,1,1,0,1
7072,2013-03-29,1973,Gen X,40,Bachelor,Married,67432.0,0,1,69,432,79,341,177,136,170,1335,4,8,5,4,2,0,0,0,0,0,0,0
6255,2014-06-03,1952,Baby Boomer,62,Master,Together,70545.0,0,1,29,138,39,63,55,18,21,334,2,4,1,7,1,0,0,0,0,0,0,0
6516,2013-03-18,1989,Millenials,24,Basic,Married,17487.0,1,0,37,0,0,1,7,4,6,18,7,1,0,2,1,0,0,0,0,0,0,0
5564,2012-08-09,1969,Gen X,43,Bachelor,Together,62882.0,0,1,26,509,133,497,78,24,97,1338,4,7,5,6,2,0,0,0,0,0,0,0
5682,2013-03-23,1953,Baby Boomer,60,PhD,Single,64108.0,0,1,8,948,10,86,13,21,21,1099,5,6,9,11,4,0,0,0,0,0,0,0
7458,2013-03-06,1956,Baby Boomer,57,Master,Together,34941.0,1,1,26,39,2,25,4,3,24,97,8,3,0,3,2,0,0,0,0,0,0,0
5237,2014-01-01,1950,Baby Boomer,64,PhD,Single,48767.0,1,2,79,28,1,21,3,0,10,63,5,2,1,3,3,0,0,0,0,0,0,0
7761,2013-08-01,1978,Gen X,35,Master,Together,38702.0,1,0,71,13,11,24,13,8,40,109,6,3,0,4,2,0,0,0,0,0,0,0
5278,2014-01-25,1964,Baby Boomer,50,Bachelor,Married,82224.0,0,0,83,307,26,360,138,31,40,902,3,6,9,5,1,1,0,0,0,0,0,0
3560,2013-05-12,1952,Baby Boomer,61,Bachelor,Together,83844.0,0,0,57,901,31,345,75,31,191,1574,1,4,4,11,1,0,0,0,0,1,0,0
7235,2013-12-09,1975,Gen X,38,Master,Married,17003.0,1,0,37,2,5,12,4,8,7,38,5,2,0,4,3,0,0,0,0,0,0,0
10548,2014-03-09,1995,Millenials,19,Bachelor,Single,71163.0,0,0,30,283,17,372,138,106,44,960,1,3,8,12,1,0,0,0,0,0,0,0
2281,2013-09-15,1970,Gen X,43,Bachelor,Single,33697.0,1,0,34,4,3,7,0,3,11,28,7,1,0,2,1,0,0,1,0,0,0,0
4073,2014-01-29,1954,Baby Boomer,60,Master,Married,63564.0,0,0,0,769,80,252,15,34,65,1215,6,10,10,7,1,0,0,1,0,0,0,1
6974,2013-12-31,1972,Gen X,41,PhD,Together,83443.0,0,0,89,518,42,742,55,56,84,1497,2,6,10,5,1,0,0,0,0,0,0,0
7938,2013-10-03,1958,Baby Boomer,55,PhD,Together,51518.0,0,1,92,350,8,66,17,4,4,449,3,3,2,10,2,0,0,0,0,0,0,0
3667,2013-02-28,1969,Gen X,44,Bachelor,Married,80952.0,0,0,20,778,178,689,41,27,44,1757,8,8,5,11,1,1,0,0,1,1,0,1
7723,2014-05-02,1979,Gen X,35,Bachelor,Together,75507.0,0,0,56,709,93,374,104,80,80,1440,3,8,6,6,1,0,0,0,0,0,0,0
3870,2013-02-09,1978,Gen X,35,Master,Together,63855.0,0,0,28,359,35,314,93,116,89,1006,4,7,3,13,1,0,0,0,0,0,0,0
4012,2012-08-11,1972,Gen X,40,PhD,Together,62220.0,0,1,55,799,12,375,16,12,12,1226,6,7,6,5,5,0,0,0,0,0,0,1
5909,2013-09-19,1964,Baby Boomer,49,Bachelor,Married,58512.0,0,1,25,895,10,101,13,0,152,1171,8,3,4,8,5,0,0,0,0,0,0,0
10470,2013-03-15,1979,Gen X,34,Master,Married,40662.0,1,0,0,40,2,23,0,4,23,92,4,2,1,3,2,0,0,0,0,0,0,0
6488,2014-04-06,1959,Baby Boomer,55,PhD,Married,38829.0,0,1,86,76,0,7,0,0,16,99,5,3,2,2,1,0,0,0,0,0,0,0
10270,2013-10-03,1981,Millenials,32,Master,Married,35523.0,1,0,8,11,5,22,12,5,11,66,7,3,0,3,2,0,0,0,0,0,0,0
6887,2014-04-24,1967,Gen X,47,Bachelor,Single,79146.0,1,1,33,245,16,223,21,43,16,564,6,8,1,8,2,0,0,0,0,0,0,0
6406,2013-10-28,1988,Millenials,25,Master,Married,78285.0,0,0,13,647,107,391,175,67,40,1427,3,6,4,10,1,0,0,0,0,0,0,0
7573,2013-05-10,1978,Gen X,35,PhD,Single,31626.0,1,0,12,39,1,9,2,1,34,86,7,2,1,2,1,0,0,1,0,0,0,1
4508,2014-05-22,1952,Baby Boomer,62,Bachelor,Single,75127.0,0,0,92,203,35,305,46,17,227,833,1,2,11,5,1,0,0,0,0,0,0,0
221,2013-04-27,1955,Baby Boomer,58,Bachelor,Married,48726.0,0,1,90,138,3,38,4,0,59,242,6,3,2,4,3,0,0,0,0,0,0,0
5331,2012-09-11,1977,Gen X,35,Bachelor,Married,74985.0,0,0,8,587,51,898,247,0,86,1869,2,3,6,7,1,0,0,0,0,0,0,0
1911,2012-09-05,1987,Millenials,25,Bachelor,Together,67430.0,0,0,6,595,97,291,127,133,121,1364,6,11,5,12,1,0,0,0,0,0,0,0
20,2013-09-01,1965,Gen X,48,Master,Married,46891.0,0,1,91,43,12,23,29,15,61,183,4,2,1,4,1,0,0,0,0,0,0,0
8786,2013-05-26,1956,Baby Boomer,57,Master,Married,62058.0,0,1,52,301,7,74,10,0,58,450,6,6,1,7,4,0,0,0,0,0,0,0
10582,2013-07-03,1979,Gen X,34,Bachelor,Married,72063.0,0,1,3,180,32,348,76,32,90,758,2,5,2,12,2,0,0,0,0,0,0,0
1915,2013-12-12,1951,Baby Boomer,62,PhD,Married,78939.0,0,0,57,794,115,243,150,0,205,1507,3,8,5,6,1,0,0,0,0,0,0,0
8897,2013-04-24,1965,Gen X,48,Bachelor,Single,42720.0,1,1,9,392,5,91,28,26,112,654,8,7,3,7,8,0,0,0,0,0,0,1
2371,2013-04-13,1972,Gen X,41,Bachelor,Married,33622.0,1,1,22,39,1,22,3,4,12,81,7,2,0,4,3,0,0,0,0,0,0,0
4303,2012-12-08,1957,Baby Boomer,55,PhD,Together,6835.0,0,1,76,107,2,12,2,2,12,137,20,0,0,1,0,0,0,0,0,0,0,0
6825,2013-03-06,1953,Baby Boomer,60,Bachelor,Together,41452.0,1,1,86,13,0,3,0,0,0,16,7,1,0,2,1,0,0,0,0,0,0,0
1072,2013-08-30,1965,Gen X,48,PhD,Single,40760.0,0,1,64,70,0,17,0,0,6,93,6,2,1,3,2,0,0,0,0,0,0,0
4964,2014-01-26,1958,Baby Boomer,56,PhD,Together,74250.0,0,0,90,680,11,392,75,0,0,1158,1,2,11,4,1,0,0,0,0,0,0,0
2461,2013-12-18,1955,Baby Boomer,58,Master,Single,51124.0,1,1,79,26,1,11,0,1,4,43,3,1,0,3,2,0,0,0,0,0,0,0
10736,2013-09-12,1971,Gen X,42,Bachelor,Single,72258.0,0,1,28,522,0,522,227,120,134,1525,2,6,9,5,2,0,0,0,0,0,0,0
3194,2014-04-05,1974,Gen X,40,PhD,Single,71466.0,0,0,86,412,12,546,78,182,0,1230,1,4,4,10,1,0,0,0,0,0,0,0
10839,2014-04-14,1976,Gen X,38,Bachelor,Together,36283.0,1,1,42,6,5,5,8,0,5,29,4,1,0,3,2,0,0,0,0,0,0,0
49,2014-05-11,1970,Gen X,44,Bachelor,Single,20587.0,1,0,39,2,3,6,4,1,9,25,7,1,1,2,1,0,0,0,0,0,0,0
4290,2014-03-19,1972,Gen X,42,Bachelor,Married,30467.0,1,0,8,1,3,8,2,5,5,24,7,1,0,2,1,0,0,0,0,0,0,0
10219,2013-06-18,1972,Gen X,41,Bachelor,Together,31590.0,1,0,40,6,2,15,6,6,3,38,8,1,0,3,1,0,0,0,0,0,0,0
4211,2012-10-29,1986,Millenials,26,Basic,Married,20425.0,1,0,5,4,12,5,3,16,17,57,7,2,0,3,2,0,0,0,0,0,0,0
1135,2014-02-15,1960,Baby Boomer,54,Master,Together,17144.0,1,1,96,18,2,19,0,2,6,47,7,3,0,4,5,0,0,0,0,0,0,0
6299,2013-01-02,1968,Gen X,45,PhD,Divorced,42564.0,0,1,28,324,48,186,39,18,198,813,7,6,8,4,6,0,0,1,0,0,0,1
10846,2014-05-29,1978,Gen X,36,Master,Married,43783.0,1,0,22,327,9,125,25,4,139,629,7,7,1,8,6,0,0,1,0,0,0,0
347,2012-09-08,1976,Gen X,36,Bachelor,Divorced,40780.0,0,1,30,229,27,71,13,3,34,377,9,7,1,5,4,0,0,0,0,0,0,0
6543,2013-01-15,1945,Silent Gen,68,Master,Together,62847.0,0,0,45,521,168,706,80,76,61,1612,2,3,6,4,1,0,0,0,0,0,0,0
10446,2012-11-07,1957,Baby Boomer,55,PhD,Married,82017.0,0,0,58,184,23,446,30,23,23,729,2,5,4,7,1,1,0,0,1,1,0,1
3479,2013-07-19,1950,Baby Boomer,63,Bachelor,Single,16813.0,0,0,49,4,8,11,12,2,13,50,7,2,0,3,1,0,0,1,0,0,0,0
11075,2013-10-29,1978,Gen X,35,Bachelor,Married,51267.0,1,1,37,183,2,64,7,2,12,270,4,3,3,5,4,0,0,0,0,0,0,0
4442,2013-04-05,1961,Baby Boomer,52,Bachelor,Single,46524.0,0,1,70,31,19,35,26,14,52,177,3,1,1,5,2,0,0,0,0,0,0,0
199,2013-01-20,1962,Baby Boomer,51,Master,Single,45183.0,0,0,33,219,3,60,12,9,12,315,7,4,1,7,1,0,0,0,1,0,0,0
6722,2014-06-28,1954,Baby Boomer,60,PhD,Married,70421.0,0,1,98,479,28,136,75,14,35,767,6,10,3,7,3,0,0,0,0,0,0,0
796,2012-10-23,1965,Gen X,47,Master,Divorced,60161.0,0,1,17,584,44,212,46,8,177,1071,8,11,4,8,3,0,0,0,0,0,0,0
3749,2013-03-02,1973,Gen X,40,Bachelor,Together,73926.0,0,0,54,627,91,597,159,91,15,1580,3,6,5,12,1,0,0,0,0,0,0,0
8523,2013-12-14,1968,Gen X,45,Bachelor,Married,19329.0,1,0,39,24,1,16,12,2,5,60,8,4,0,3,3,0,0,0,0,0,0,0
310,2013-12-13,1970,Gen X,43,Master,Married,61872.0,0,1,81,330,5,159,36,27,16,573,4,4,4,9,4,0,0,0,0,0,0,0
8629,2013-03-26,1956,Baby Boomer,57,Bachelor,Widow,46984.0,1,1,71,19,1,10,2,1,8,41,5,1,0,3,1,0,0,0,0,0,0,0
236,2013-01-19,1951,Baby Boomer,62,Bachelor,Married,34838.0,1,1,62,28,23,29,29,14,47,170,6,2,1,4,3,0,0,0,0,0,0,0
9930,2013-11-05,1944,Silent Gen,69,PhD,Single,82716.0,0,0,8,606,148,228,15,148,22,1167,2,6,8,13,1,0,0,0,0,0,0,0
3483,2013-04-06,1958,Baby Boomer,55,Bachelor,Married,48192.0,0,0,76,1039,43,204,153,58,29,1526,8,2,8,12,3,1,1,0,1,0,0,1
4599,2013-11-04,1976,Gen X,37,Master,Married,49681.0,0,2,66,411,0,26,0,0,21,458,7,7,1,7,6,0,0,0,0,0,0,0
7326,2014-03-23,1971,Gen X,43,Master,Married,56850.0,0,1,83,34,1,19,2,7,0,63,2,1,1,3,1,0,0,0,0,0,0,0
7352,2013-10-21,1957,Baby Boomer,56,Bachelor,Married,55267.0,0,1,28,161,28,136,32,3,45,405,3,3,4,6,4,0,0,0,0,0,0,0
2350,2013-03-22,1972,Gen X,41,Bachelor,Married,59666.0,1,1,87,623,53,178,23,17,133,1027,8,3,2,8,7,0,0,0,1,0,0,0
9145,2013-04-06,1972,Gen X,41,Bachelor,Single,72504.0,0,1,43,604,26,470,123,161,94,1478,2,5,9,6,2,0,0,0,0,0,0,0
2964,2013-10-16,1981,Millenials,32,Bachelor,Married,26872.0,0,0,0,3,10,8,3,16,32,72,6,1,1,2,1,0,0,0,0,0,0,0
5585,2013-04-20,1972,Gen X,41,Bachelor,Single,21359.0,1,0,1,12,2,17,6,1,10,48,8,2,0,3,2,0,0,0,0,0,0,1
9687,2014-05-31,1975,Gen X,39,Bachelor,Single,73170.0,0,0,1,184,174,256,50,30,32,726,2,5,4,6,1,0,0,0,0,0,0,0
3732,2013-02-04,1955,Baby Boomer,58,Master,Married,52750.0,0,1,72,393,0,239,90,69,69,860,4,5,7,9,6,0,0,0,0,0,0,0
6303,2013-11-23,1986,Millenials,27,PhD,Together,91820.0,0,0,72,410,73,747,76,161,30,1497,1,5,5,12,0,0,0,0,0,0,0,0
11176,2014-05-12,1970,Gen X,44,PhD,Together,65968.0,0,1,12,376,9,83,19,4,4,495,3,5,4,7,2,0,0,0,0,0,0,0
2986,2014-03-12,1976,Gen X,38,Bachelor,Married,30772.0,1,1,89,7,2,4,2,1,4,20,6,1,0,2,1,0,0,0,0,0,0,0
7462,2012-11-24,1954,Baby Boomer,58,Bachelor,Single,22507.0,0,0,67,68,0,226,51,157,68,570,9,10,2,4,3,0,0,0,0,0,0,0
3900,2014-03-29,1972,Gen X,42,Bachelor,Married,65685.0,0,1,54,642,14,49,0,7,57,769,5,9,2,9,1,0,0,0,0,0,0,0
7034,2013-09-01,1978,Gen X,35,Master,Married,25804.0,1,0,34,8,7,9,13,6,12,55,8,2,0,3,2,0,0,0,0,0,0,0
9493,2013-05-05,1980,Gen X,33,PhD,Single,76412.0,0,0,15,840,53,804,23,71,17,1808,3,5,4,8,1,1,0,0,0,1,0,1
1143,2013-08-08,1972,Gen X,41,Bachelor,Married,22063.0,1,0,43,7,10,13,3,11,11,55,7,2,0,3,2,0,0,0,0,0,0,0
1,2014-06-15,1961,Baby Boomer,53,Bachelor,Single,57091.0,0,0,0,464,5,64,7,0,37,577,5,7,3,7,1,0,1,0,0,0,0,1
5989,2013-04-16,1959,Baby Boomer,54,Master,Divorced,78353.0,0,1,51,752,122,476,39,153,34,1576,8,10,2,11,1,0,0,0,0,0,0,0
9499,2013-05-07,1954,Baby Boomer,59,Bachelor,Married,93404.0,1,2,97,1279,15,287,20,0,15,1616,5,3,4,7,3,0,0,0,1,1,0,0
6768,2013-01-12,1962,Baby Boomer,51,Bachelor,Divorced,37859.0,1,2,75,22,1,8,2,1,2,36,8,1,0,3,2,0,0,0,0,0,0,0
2150,2013-05-11,1958,Baby Boomer,55,PhD,Widow,80995.0,0,1,83,860,28,409,73,56,56,1482,4,8,9,4,1,0,0,0,0,0,0,0
6646,2014-03-01,1984,Millenials,30,Bachelor,Together,16529.0,1,0,23,3,0,5,13,0,1,22,6,1,0,3,1,0,0,0,0,0,0,0
4887,2013-11-22,1976,Gen X,37,PhD,Divorced,55412.0,1,1,65,10,5,28,11,1,8,63,5,2,0,3,1,0,0,0,0,0,0,0
8560,2012-09-10,1992,Millenials,20,Bachelor,Single,48789.0,0,0,94,351,16,156,7,5,145,680,6,6,4,7,1,0,0,0,0,0,0,0
3321,2013-05-05,1967,Gen X,46,PhD,Together,56575.0,0,2,42,421,5,90,0,16,10,542,5,7,3,7,3,0,0,0,0,0,0,0
11003,2013-10-02,1980,Gen X,33,Master,Together,25130.0,1,0,10,2,5,7,0,18,18,50,7,2,0,3,2,0,0,0,0,0,0,0
10402,2013-02-14,1967,Gen X,46,Bachelor,Married,35441.0,1,1,94,25,1,9,2,1,1,39,8,1,0,3,2,0,0,0,0,0,0,0
9904,2013-03-29,1956,Baby Boomer,57,Bachelor,Married,71391.0,0,1,50,336,123,274,46,123,141,1043,3,6,5,12,5,0,0,0,0,0,0,0
6141,2013-04-25,1972,Gen X,41,Master,Single,49494.0,1,0,46,191,9,97,0,6,82,385,7,6,1,5,2,0,0,0,0,0,0,0
5687,2012-09-23,1980,Gen X,32,Bachelor,Divorced,81702.0,0,0,98,563,50,774,28,31,187,1633,3,7,7,12,1,0,0,0,0,0,0,0
10856,2013-07-02,1980,Gen X,33,Master,Single,45889.0,0,1,42,31,0,6,0,1,8,46,6,1,0,3,1,0,0,0,0,0,0,0
5121,2014-03-21,1977,Gen X,37,Bachelor,Single,56628.0,0,1,30,479,5,82,7,17,171,761,5,7,6,5,2,0,0,1,0,0,0,0
4186,2013-08-05,1950,Baby Boomer,63,Bachelor,Together,34026.0,1,1,11,18,6,15,12,8,17,76,5,2,1,3,3,0,0,0,0,0,0,0
368,2012-11-29,1974,Gen X,38,Bachelor,Married,40049.0,0,1,61,91,65,52,10,44,28,290,5,3,2,6,3,0,0,0,0,0,0,0
3312,2014-05-12,1988,Millenials,26,Bachelor,Single,34176.0,1,0,12,5,7,24,19,14,20,89,6,3,0,4,4,0,0,0,0,0,0,0
11121,2012-11-10,1981,Millenials,31,Bachelor,Married,19419.0,1,0,76,2,14,28,16,3,7,70,9,4,0,3,4,0,0,0,0,0,0,0
5332,2013-07-27,1960,Baby Boomer,53,Master,Married,82504.0,0,0,2,362,50,431,134,35,54,1066,1,3,6,7,1,0,0,0,0,0,0,0
5848,2014-01-13,1970,Gen X,44,Bachelor,Together,81205.0,0,0,43,724,74,929,97,55,130,2009,2,5,6,7,1,0,1,1,0,1,0,1
10343,2012-09-29,1991,Millenials,21,Master,Single,61618.0,0,0,27,605,91,399,0,45,205,1345,3,3,6,8,2,0,0,0,0,0,0,0
5935,2012-12-24,1956,Baby Boomer,56,Master,Single,55284.0,0,1,60,547,7,140,0,7,63,764,5,7,5,8,3,0,0,0,0,0,0,0
2895,2013-10-23,1963,Baby Boomer,50,Bachelor,Single,49980.0,0,1,79,104,1,54,13,9,14,195,5,3,1,5,2,0,0,0,0,0,0,0
10262,2013-05-10,1980,Gen X,33,Bachelor,Married,15072.0,2,0,96,8,2,15,0,10,18,53,5,3,1,3,4,0,0,0,0,0,0,0
7848,2013-06-13,1974,Gen X,39,Bachelor,Single,49166.0,0,1,17,224,2,25,7,0,110,368,6,5,3,3,2,0,0,0,0,0,0,0
4856,2012-11-06,1957,Baby Boomer,55,Master,Married,82347.0,0,0,38,556,54,845,202,133,63,1853,3,7,7,10,1,1,0,1,0,0,0,0
7186,2014-05-26,1966,Gen X,48,PhD,Together,30843.0,1,1,43,24,0,2,0,0,9,35,5,1,1,2,2,0,0,1,0,0,0,0
5794,2014-03-17,1974,Gen X,40,PhD,Married,46374.0,0,1,1,408,0,21,0,0,17,446,8,7,1,7,3,1,0,0,1,0,0,1
1456,2013-04-01,1979,Gen X,34,Bachelor,Single,60474.0,0,1,25,265,199,303,234,9,170,1180,7,10,2,12,7,0,0,0,0,0,0,0
4877,2014-03-04,1973,Gen X,41,Master,Married,38576.0,0,1,2,34,0,7,0,0,0,41,7,1,0,3,1,0,0,0,0,0,0,0
425,2013-02-19,1985,Millenials,28,Bachelor,Married,55357.0,2,0,66,374,64,116,84,25,64,727,5,6,2,11,3,0,0,0,0,0,0,0
3007,2012-10-04,1966,Gen X,46,Bachelor,Together,37758.0,1,1,49,27,2,10,0,0,1,40,8,1,0,3,2,0,0,0,0,0,0,0
1031,2013-05-05,1989,Millenials,24,Master,Married,85710.0,0,0,5,600,20,350,29,30,33,1062,2,6,9,10,1,0,0,0,0,1,0,0
4297,2014-01-26,1969,Gen X,45,Bachelor,Together,23228.0,1,0,71,13,2,18,6,1,0,40,8,2,0,3,2,0,0,0,0,0,0,0
807,2014-02-15,1969,Gen X,45,Master,Together,44602.0,1,1,35,167,2,89,0,0,34,292,8,6,1,4,6,0,0,0,0,0,0,0
9553,2013-01-09,1987,Millenials,26,Bachelor,Married,7500.0,0,0,94,0,2,3,4,1,5,15,6,0,0,3,1,0,0,0,0,0,0,0
4271,2012-10-04,1989,Millenials,23,Master,Together,38683.0,1,0,80,46,35,69,84,41,66,341,7,4,1,6,6,0,0,0,0,0,0,0
4120,2013-12-17,1975,Gen X,38,Master,Single,49514.0,1,0,61,88,39,78,58,13,93,369,7,6,1,4,2,0,0,0,0,0,0,0
2036,2013-06-11,1973,Gen X,40,PhD,Together,57906.0,0,1,29,243,11,119,10,3,15,401,4,4,2,8,3,0,0,0,0,0,0,0
115,2013-03-26,1966,Gen X,47,Master,Single,43456.0,0,1,0,275,11,68,25,7,7,393,5,5,1,8,3,0,0,0,0,0,0,0
4259,2013-09-24,1986,Millenials,27,Master,Single,19485.0,2,0,80,6,0,4,0,0,0,10,7,1,0,2,1,0,0,0,0,0,0,0
8687,2013-05-06,1978,Gen X,35,Bachelor,Together,53172.0,0,1,54,121,62,90,68,20,125,486,3,2,3,8,3,0,0,0,0,0,0,0
2447,2012-10-17,1979,Gen X,33,Bachelor,Together,30545.0,1,0,71,4,12,15,19,7,12,69,7,2,0,3,2,0,0,0,0,0,0,0
10140,2013-09-28,1983,Millenials,30,PhD,Together,70123.0,0,0,27,1308,0,396,23,0,0,1727,3,5,7,4,1,0,1,0,1,0,0,0
9353,2014-01-06,1959,Baby Boomer,55,Bachelor,Single,62450.0,0,1,61,515,47,267,62,66,38,995,3,5,5,4,2,0,0,0,1,0,0,0
3623,2014-06-11,1976,Gen X,38,Bachelor,Together,21675.0,1,0,55,4,0,16,17,4,4,45,7,4,0,3,3,0,0,0,0,0,0,0
738,2014-04-04,1981,Millenials,33,Master,Single,42395.0,1,1,35,48,13,57,24,15,25,182,7,3,1,4,4,0,0,0,0,0,0,0
7631,2013-10-06,1978,Gen X,35,Master,Together,61346.0,1,0,34,562,58,168,43,16,142,989,3,5,7,10,1,0,0,0,0,0,0,0
4789,2013-09-17,1953,Baby Boomer,60,Bachelor,Together,80812.0,0,0,95,769,22,500,210,143,33,1677,2,4,8,5,1,1,0,1,0,1,0,0
773,2013-06-30,1971,Gen X,42,Master,Divorced,42835.0,1,1,64,379,4,93,12,9,98,595,6,6,6,4,7,0,0,0,0,0,0,0
10602,2013-02-14,1983,Millenials,30,Bachelor,Married,39922.0,1,0,30,29,12,59,19,1,36,156,8,3,0,4,2,0,0,0,0,0,0,0
1446,2014-04-05,1956,Baby Boomer,58,Master,Single,86424.0,0,0,12,387,68,569,89,45,68,1226,1,6,9,12,1,0,0,0,0,0,0,0
3270,2013-01-17,1978,Gen X,35,Master,Together,17117.0,1,0,96,12,23,38,30,18,7,128,9,3,1,3,4,0,0,0,0,0,0,0
8443,2014-02-10,1972,Gen X,42,Bachelor,Single,24762.0,1,0,16,6,10,12,3,15,40,86,8,3,1,2,3,0,0,1,0,0,0,1
9653,2012-10-16,1975,Gen X,37,Bachelor,Married,35797.0,0,1,16,27,1,14,4,1,21,68,8,2,0,3,2,0,0,0,0,0,0,0
8916,2013-07-23,1975,Gen X,38,Bachelor,Divorced,36627.0,2,0,78,9,1,5,0,0,1,16,5,0,0,3,1,0,0,0,0,0,0,0
8017,2014-06-19,1981,Millenials,33,Master,Married,51111.0,1,1,83,22,0,19,6,5,3,55,6,2,0,3,2,0,0,0,0,0,0,0
4597,2013-07-02,1970,Gen X,43,PhD,Together,82072.0,0,0,67,889,55,685,168,92,129,2018,1,3,2,13,1,0,0,0,0,0,0,0
7023,2012-11-26,1953,Baby Boomer,59,PhD,Single,46231.0,2,1,87,189,2,55,0,5,12,263,9,6,1,4,4,0,0,0,0,0,0,0
8086,2013-12-11,1959,Baby Boomer,54,Bachelor,Married,42243.0,1,1,34,48,0,2,0,0,5,55,7,2,0,3,2,0,0,0,0,0,0,0
8825,2013-04-01,1962,Baby Boomer,51,Bachelor,Together,51195.0,1,1,46,230,14,156,82,24,58,564,8,9,2,5,8,0,0,0,0,0,0,0
2930,2013-12-16,1978,Gen X,35,Master,Single,68092.0,0,0,7,852,60,207,78,36,48,1281,5,2,6,10,2,0,0,0,0,0,0,0
1928,2013-02-09,1973,Gen X,40,Bachelor,Married,31814.0,1,0,73,35,3,20,4,1,20,83,9,2,0,3,2,0,0,1,0,0,0,0
7108,2012-09-08,1965,Gen X,47,Master,Widow,51390.0,1,1,54,205,20,47,23,2,56,353,5,5,2,5,6,0,0,0,0,0,0,0
10925,2014-01-14,1983,Millenials,31,Bachelor,Married,76630.0,0,0,93,255,31,446,40,56,175,1003,1,3,10,11,1,0,0,0,0,0,0,0
9960,2014-04-30,1991,Millenials,23,Basic,Single,26868.0,1,0,52,0,0,1,8,3,2,14,7,1,0,2,1,0,0,0,0,0,0,0
9224,2012-12-12,1972,Gen X,40,PhD,Single,55260.0,0,1,81,825,8,53,11,0,242,1139,6,8,10,5,2,0,0,0,0,0,0,0
5519,2013-08-07,1956,Baby Boomer,57,Bachelor,Together,64090.0,0,1,8,316,58,161,76,51,135,797,5,6,9,4,1,0,0,0,0,0,0,1
5046,2014-01-23,1958,Baby Boomer,56,Bachelor,Divorced,78331.0,0,1,97,756,138,354,160,169,61,1638,4,10,6,7,2,0,0,0,0,0,0,0
7037,2013-08-11,1974,Gen X,39,PhD,Married,37087.0,1,0,50,194,55,134,15,0,3,401,6,4,2,8,3,0,0,0,0,0,0,0
905,2013-10-22,1986,Millenials,27,Bachelor,Divorced,21846.0,1,0,38,7,17,18,6,10,26,84,8,4,0,3,4,0,0,0,0,0,0,0
8624,2013-02-06,1958,Baby Boomer,55,Bachelor,Married,81320.0,0,0,61,183,33,493,59,103,57,928,2,4,3,10,1,0,0,0,0,0,0,0
8945,2013-08-16,1970,Gen X,43,Bachelor,Divorced,54137.0,0,1,46,171,0,11,0,1,20,203,6,4,1,4,2,0,0,0,0,0,0,0
6445,2013-07-14,1967,Gen X,46,Bachelor,Together,66825.0,0,0,73,243,101,405,29,40,40,858,2,4,5,6,1,0,0,0,0,0,0,0
2727,2013-12-04,1973,Gen X,40,Bachelor,Together,57100.0,0,0,19,181,21,69,39,3,96,409,3,3,3,6,1,0,0,0,0,0,0,0
